movieId,title,avg_rating,num_ratings,rating_std,genres,genre_vec,popularity,movie_idx
47894,"Wind That Shakes the Barley, The (2006)",3.6489,47,0.8686,Drama|War,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.006732035709057993,8130
47937,Severance (2006),3.25,26,0.8688,Comedy|Horror|Thriller,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0.003658715059270648,8131
47950,Hollywoodland (2006),2.9479,48,0.8431,Crime|Drama|Mystery|Thriller,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.006878384311428819,8132
47952,"Covenant, The (2006)",2.569,29,1.298,Action|Horror|Thriller,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0.0040977608663831265,8133
47956,Jesse James (1939),2.9444,9,0.8315,Action|Crime|Drama|Romance|Western,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0.0011707888189666075,8134
47970,"Last Kiss, The (2006)",3.2333,45,1.0033,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006439338504316341,8135
47976,Trust the Man (2005),3.1364,11,0.6428,Comedy|Drama|Romance,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.0014634860237082593,8136
47978,SherryBaby (2006),3.3158,19,0.5184,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0026342748426748668,8137
47997,Idiocracy (2006),3.2119,177,1.0585,Adventure|Comedy|Sci-Fi|Thriller,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",0.025757354017265362,8138
47999,Jesus Camp (2006),3.8333,117,0.7131,Documentary|Drama,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.016976437875015807,8139
48032,"Tiger and the Snow, The (La tigre e la neve) (2005)",3.2222,9,1.2497,Comedy|Drama|Romance|War,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",0.0011707888189666075,8140
48043,"Fountain, The (2006)",3.7036,280,1.0401,Drama|Fantasy|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.040831260061460435,8141
48059,"Boy Named Charlie Brown, A (1969)",3.7727,11,0.9854,Animation|Children|Comedy|Drama,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0014634860237082593,8142
48061,Snoopy Come Home (1972),3.1579,19,1.0889,Animation|Children|Comedy|Musical,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.0026342748426748668,8143
48082,"Science of Sleep, The (La science des rêves) (2006)",3.9151,218,0.7875,Comedy|Drama|Fantasy|Romance,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.03175764671446923,8144
48142,"Black Dahlia, The (2006)",2.6724,87,1.0362,Crime|Drama|Mystery|Thriller,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.01258597980389103,8145
48150,"Woods, The (2006)",2.4375,8,0.6343,Horror,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.0010244402165957816,8146
48161,Gridiron Gang (2006),3.0263,19,0.9525,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0026342748426748668,8147
48165,"Seventh Continent, The (Der siebente Kontinent) (1989)",3.5938,16,1.0929,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002195229035562389,8148
48231,Taxidermia (2006),4.0,13,0.9199,Comedy|Drama|Horror,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.0017561832284499113,8149
48262,"Bridge, The (2006)",3.4583,12,0.7205,Documentary,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0016098346260790852,8150
48301,"Private Life of Henry VIII, The (1933)",3.9286,7,0.6227,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0008780916142249556,8151
48304,Apocalypto (2006),3.6115,287,0.9153,Adventure|Drama|Thriller,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.04185570027805622,8152
48319,Flyboys (2006),3.3382,34,0.7448,Action|Adventure|Drama|War,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.004829503878237256,8153
48322,Jackass Number Two (2006),3.3586,99,1.0685,Comedy|Documentary,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01434216303234094,8154
48326,All the King's Men (2006),2.8784,37,1.1235,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0052685496853497335,8155
48342,Conversations with Other Women (2005),3.3043,23,0.8937,Comedy|Drama|Romance,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.0032196692521581703,8156
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),3.5393,737,1.0789,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.10771257134492788,8157
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",4.0572,1119,0.8001,Drama|Fantasy|Thriller,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.1636177374505834,8158
48412,"Guardian, The (2006)",3.1935,62,0.977,Action|Adventure|Drama,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008927264744620382,8159
48414,Open Season (2006),3.0,43,0.8559,Adventure|Animation|Children|Comedy|IMAX,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.006146641299574689,8160
48416,School for Scoundrels (2006),2.9677,31,0.9995,Comedy|Crime,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004390458071124778,8161
48516,"Departed, The (2006)",4.1205,1415,0.7373,Crime|Drama|Thriller,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.20693692375234787,8162
48518,"Texas Chainsaw Massacre: The Beginning, The (2006)",2.6628,43,1.2927,Horror|Thriller,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0.006146641299574689,8163
48520,Employee of the Month (2006),2.8158,57,1.0372,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008195521732766253,8164
48522,Stormbreaker (Alex Rider: Operation Stormbreaker) (2006),3.0,15,0.7071,Action|Children,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0020488804331915632,8165
48543,Antibodies (Antikörper) (2005),3.6667,6,0.2357,Crime|Drama|Horror|Thriller,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0.0007317430118541296,8166
48560,Running With Scissors (2006),3.1892,37,1.0613,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0052685496853497335,8167
48591,"Grudge 2, The (2006)",2.6471,34,1.095,Drama|Horror|Mystery|Thriller,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",0.004829503878237256,8168
48593,Man of the Year (2006),2.8981,54,0.9544,Comedy|Thriller,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.007756475925653775,8169
48596,"Marine, The (2006)",2.0938,16,1.0189,Action|Drama|Thriller,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.002195229035562389,8170
48598,Infamous (2006),3.5294,17,0.6294,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002341577637933215,8171
48600,One Night with the King (2006),3.5833,6,0.6719,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0007317430118541296,8172
48660,"Elementary Particles, The (Elementarteilchen) (2006)",3.3889,9,1.0999,Drama|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.0011707888189666075,8173
48673,Kummelin jackpot (2006),3.0,4,1.4577,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0004390458071124778,8174
48678,Feast (2005),3.0625,16,1.2484,Action|Comedy|Horror|Thriller,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0.002195229035562389,8175
48682,Offside (2006),3.4583,12,0.3796,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0016098346260790852,8176
48696,Little Children (2006),3.6781,146,0.9099,Drama|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.02122054734376976,8177
48698,Deliver Us from Evil (2006),3.5714,35,1.0833,Documentary,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004975852480608081,8178
48711,Facing the Giants (2006),3.5909,11,0.7633,Action|Drama,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0014634860237082593,8179
48738,"Last King of Scotland, The (2006)",3.8392,429,0.7208,Drama|Thriller,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.0626372018147135,8180
48741,"U.S. vs. John Lennon, The (2006)",3.8571,14,0.3977,Documentary,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0019025318308207371,8181
48744,Shortbus (2006),3.7422,64,1.1456,Comedy|Drama|Romance,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.009219961949362034,8182
48774,Children of Men (2006),3.9077,921,0.8059,Action|Adventure|Drama|Sci-Fi|Thriller,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",0.13464071418115986,8183
48780,"Prestige, The (2006)",4.0121,1076,0.7271,Drama|Mystery|Sci-Fi|Thriller,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",0.15732474754863787,8184
48783,Flags of Our Fathers (2006),3.4692,130,0.8743,Drama|War,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.018878969705836544,8185
48791,Flicka (2006),2.6111,9,0.7738,Children|Drama,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0011707888189666075,8186
48825,9th Company (2005),3.7,10,0.6403,Action|Drama|War,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.0013171374213374334,8187
48856,"Guide to Recognizing Your Saints, A (2006)",3.7639,36,0.829,Crime|Drama,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0051222010829789074,8188
48872,13 Tzameti (2005),3.5357,14,0.6113,Film-Noir|Thriller,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.0019025318308207371,8189
48877,Saw III (2006),2.9286,140,1.1442,Crime|Horror|Thriller,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0.020342455729544805,8190
48879,Catch a Fire (2006),3.4474,19,0.7236,Drama|Thriller,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.0026342748426748668,8191
48883,Death of a President (2006),3.0667,15,0.8731,Crime|Drama|Mystery|Thriller,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.0020488804331915632,8192
48943,The Butterfly Effect 2 (2006),2.4655,29,1.025,Adventure|Drama|Romance|Sci-Fi|Thriller,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",0.0040977608663831265,8193
48982,Flushed Away (2006),3.366,97,0.848,Animation|Comedy,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01404946582759929,8194
48997,Perfume: The Story of a Murderer (2006),3.807,171,0.884,Crime|Drama|Thriller,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.02487926240304041,8195
49007,Arabesque (1966),3.375,4,0.7395,Adventure|Drama|Romance|Thriller,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0.0004390458071124778,8196
49013,"Santa Clause 3: The Escape Clause, The (2006)",2.2083,24,1.0095,Comedy|Fantasy,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0033660178545289964,8197
49110,Mom and Dad Save the World (1992),3.4375,8,1.044,Comedy|Sci-Fi,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.0010244402165957816,8198
49130,"Good Year, A (2006)",3.2734,64,0.8836,Comedy|Drama|Romance,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.009219961949362034,8199
49132,Shut Up & Sing (2006),3.8036,28,0.8998,Documentary,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0039514122640123,8200
49200,"Foreign Affair, A (1948)",2.9,5,1.0198,Comedy|Romance,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.0005853944094833038,8201
49205,"Return, The (2006)",3.0714,7,0.8631,Sci-Fi|Thriller,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",0.0008780916142249556,8202
49220,For Your Consideration (2006),2.9737,57,0.8503,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008195521732766253,8203
49225,Street Fight (2005),3.8125,8,0.9333,Documentary,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0010244402165957816,8204
49263,Fuck (2005),3.3,10,1.1446,Comedy|Documentary,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0013171374213374334,8205
49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),3.625,12,0.6495,Documentary|Drama|War,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.0016098346260790852,8206
49272,Casino Royale (2006),3.8686,1248,0.776,Action|Adventure|Thriller,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.18249670715641994,8207
49274,Happy Feet (2006),3.2516,153,0.9202,Adventure|Animation|Children|Comedy|IMAX,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.022244987560365543,8208
49276,Let's Go to Prison (2006),2.5882,17,0.895,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002341577637933215,8209
49278,Déjà Vu (Deja Vu) (2006),3.6031,262,0.7709,Action|Sci-Fi|Thriller,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",0.03819698521878557,8210
49280,Bobby (2006),3.3273,55,0.9106,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0079028245280246,8211
49282,Deck the Halls (2006),2.7857,7,0.589,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0008780916142249556,8212
49284,10 Items or Less (2006),3.0256,39,1.0497,Comedy|Drama|Romance,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.005561246890091386,8213
49286,"Holiday, The (2006)",3.5282,213,0.8942,Comedy|Romance,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.0310259037026151,8214
49312,Snow Cake (2006),3.6154,13,0.4452,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0017561832284499113,8215
49314,Harsh Times (2006),3.1351,37,0.9053,Action|Crime|Drama,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0052685496853497335,8216
49347,Fast Food Nation (2006),3.18,50,0.8761,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00717108151617047,8217
49355,"Bête humaine, La (1938)",4.1,5,0.8,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0005853944094833038,8218
49389,"Great Train Robbery, The (1903)",2.8,5,0.5099,Crime|Western,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.0005853944094833038,8219
49394,Simon of the Desert (Simón del desierto) (1965),3.6667,9,1.0274,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0011707888189666075,8220
49396,Tenacious D in The Pick of Destiny (2006),3.1186,97,1.0954,Adventure|Comedy|Musical,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.01404946582759929,8221
49412,It's A Wonderful World (1939),3.5455,11,1.0757,Comedy|Crime|Romance,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.0014634860237082593,8222
49422,"OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions) (2006)",3.6429,14,0.7178,Adventure|Comedy|Crime,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0019025318308207371,8223
49524,"Nativity Story, The (2006)",3.2222,9,1.4741,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0011707888189666075,8224
49526,National Lampoon's Van Wilder: The Rise of Taj (2006),2.587,23,0.8553,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0032196692521581703,8225
49528,Turistas (2006),2.7368,19,0.9086,Adventure|Drama|Horror|Mystery|Thriller,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",0.0026342748426748668,8226
49530,Blood Diamond (2006),3.8707,704,0.7038,Action|Adventure|Crime|Drama|Thriller|War,"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",0.10288306746669063,8227
49642,Unaccompanied Minors (2006),2.5455,11,1.4215,Children|Comedy,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0014634860237082593,8228
49647,Charlotte's Web (2006),3.1579,38,0.9256,Children|Comedy|Drama|Fantasy,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00541489828772056,8229
49649,Eragon (2006),2.7462,132,1.1001,Action|Adventure|Fantasy,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.019171666910578197,8230
49651,Rocky Balboa (2006),3.3453,139,0.9013,Action|Drama,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.020196107127173978,8231
49666,Fur: An Imaginary Portrait of Diane Arbus (2006),3.2,10,0.7483,Drama|Fantasy|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.0013171374213374334,8232
49688,"Dam Busters, The (1955)",4.0625,8,0.3903,Action|Drama|War,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.0010244402165957816,8233
49772,"Painted Veil, The (2006)",3.7704,98,0.8366,Drama|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.014195814429970116,8234
49793,We Are Marshall (2006),3.766,47,0.683,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006732035709057993,8235
49822,"Good Shepherd, The (2006)",3.4741,135,0.8505,Drama|Thriller,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.019610712717690673,8236
49824,Dreamgirls (2006),3.4438,80,0.8768,Drama|Musical,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.011561539587295248,8237
49856,"Page Turner, The (Tourneuse de pages, La) (2006)",3.375,8,0.696,Drama|Musical|Thriller,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",0.0010244402165957816,8238
49910,Freedom Writers (2007),3.7264,53,1.0213,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0076101273232829485,8239
49917,When the Levees Broke: A Requiem in Four Acts (2006),3.375,12,1.4161,Documentary,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0016098346260790852,8240
49932,Inland Empire (2006),3.5455,66,1.0792,Drama|Mystery|Thriller,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.009512659154103686,8241
49957,"History Boys, The (2006)",3.4429,35,1.1134,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004975852480608081,8242
49961,Notes on a Scandal (2006),3.7248,109,0.8028,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0158056490560492,8243
50003,DOA: Dead or Alive (2006),1.8889,18,1.2534,Action|Adventure,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0024879262403040407,8244
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),3.4423,52,0.8969,Action|Drama,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0074637787209121224,8245
50011,"Bothersome Man, The (Brysomme mannen, Den) (2006)",3.74,25,0.8139,Comedy|Drama|Fantasy|Mystery,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.0035123664568998225,8246
50064,"Good German, The (2006)",2.9265,34,0.9482,Drama|Mystery|Thriller,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.004829503878237256,8247
50066,Sweet Land (2005),3.6944,18,0.6696,Drama|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.0024879262403040407,8248
50068,Letters from Iwo Jima (2006),3.881,248,0.733,Drama|War,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.03614810478559401,8249
50147,Black Christmas (2006),2.1471,17,1.3258,Action|Horror|Thriller,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0.002341577637933215,8250
50149,Happily N'Ever After (2007),2.5882,17,0.9273,Animation|Children|Comedy,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002341577637933215,8251
50153,Code Name: The Cleaner (2007),2.5,9,0.8498,Action|Comedy|Crime,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0011707888189666075,8252
50158,Stomp the Yard (2007),3.3846,13,1.0589,Drama|Musical,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.0017561832284499113,8253
50160,Miss Potter (2006),3.6837,49,0.8372,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007024732913799645,8254
