movie_idx,movieId,title,genres,avg_rating,popularity
7681,34111,"God Who Wasn't There, The (2005)",Documentary,3.1667,0.0002926972047416
7682,34129,Rebound (2005),Comedy,1.8333,0.0011707888189666
7683,34143,Dark Water (2005),Drama|Horror|Thriller,2.8689,0.0087809161422495
7684,34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",Drama,3.5952,0.0029269720474165
7685,34150,Fantastic Four (2005),Action|Adventure|Sci-Fi,2.8333,0.0582467437435887
7686,34153,Murderball (2005),Documentary,3.9405,0.0121469339967785
7687,34155,Saraband (2003),Drama,3.8056,0.002487926240304
7688,34162,Wedding Crashers (2005),Comedy|Romance,3.5389,0.0976145177813408
7689,34164,Happy Endings (2005),Comedy|Drama,3.2692,0.0036587150592706
7690,34177,"Hindenburg, The (1975)",Drama|Thriller,2.7,0.0005853944094833
7691,34198,Russian Dolls (Les poupées russes) (2005),Comedy|Romance,3.4706,0.0048295038782372
7692,34271,Hustle & Flow (2005),Crime|Drama,3.5562,0.0115615395872952
7693,34292,Hardware (1990),Action|Horror|Sci-Fi,3.1,0.0020488804331915
7694,34319,"Island, The (2005)",Action|Sci-Fi|Thriller,3.4353,0.0632225962241968
7695,34321,Bad News Bears (2005),Children|Comedy,2.9103,0.0055612468900913
7696,34323,"Devil's Rejects, The (2005)",Action|Crime|Horror,3.3235,0.0098053563588453
7697,34326,Last Days (2005),Drama,3.0,0.0023415776379332
7698,34330,November (2004),Drama|Mystery,1.6667,0.0002926972047416
7699,34332,Sky High (2005),Action|Adventure|Children|Comedy,3.1646,0.0118542367920369
7700,34334,Stealth (2005),Action|Adventure|Sci-Fi|Thriller,2.5758,0.0095126591541036
7701,34336,Must Love Dogs (2005),Comedy|Romance,3.1494,0.012585979803891
7702,34338,"Aristocrats, The (2005)",Comedy|Documentary,3.322,0.0191716669105781
7703,34359,Georgy Girl (1966),Comedy,3.8125,0.0021952290355623
7704,34405,Serenity (2005),Action|Adventure|Sci-Fi,3.9617,0.1107858919947152
7705,34435,Sholay (1975),Action|Adventure|Comedy|Musical|Romance|Thriller,3.3333,0.0007317430118541
7706,34437,Broken Flowers (2005),Comedy|Drama,3.6014,0.0424410946875395
7707,34469,Baby Face (1933),Drama,3.8,0.0005853944094833
7708,34482,"Browning Version, The (1951)",Drama,3.8571,0.0008780916142249
7709,34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy,2.3631,0.0121469339967785
7710,34523,The Chumscrubber (2005),Comedy|Drama,3.4756,0.005853944094833
7711,34528,Junebug (2005),Comedy|Drama,3.6623,0.0111224937801827
7712,34530,Deuce Bigalow: European Gigolo (2005),Comedy,2.0,0.0086345675398787
7713,34532,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller,3.2222,0.0169764378750158
7714,34534,Four Brothers (2005),Action|Crime|Drama,3.3396,0.0153666032489367
7715,34536,The Great Raid (2005),Action|Drama|War,3.4103,0.0055612468900913
7716,34540,Pretty Persuasion (2005),Comedy|Drama,3.4,0.0020488804331915
7717,34542,Grizzly Man (2005),Documentary,3.7455,0.0240011707888154
7718,34552,"Girl in the Café, The (2005)",Drama|Romance,3.6923,0.0036587150592706
7719,34579,"24th Day, The (2004)",Drama|Thriller,2.5,0.0004390458071124
7720,34583,Prime Cut (1972),Action|Crime|Drama,3.375,0.001609834626079
7721,34645,Race with the Devil (1975),Action|Horror|Mystery,3.0,0.0007317430118541
7722,34767,My Date with Drew (2004),Comedy|Documentary|Romance,3.1875,0.0010244402165957
7723,34811,Pusher II: With Blood on My Hands (2004),Action|Crime|Drama|Thriller,3.4333,0.0020488804331915
7724,35015,Duma (2005),Adventure|Drama,3.7059,0.0023415776379332
7725,35347,Animal Farm (1954),Animation|Drama,3.3636,0.0046831552758664
7726,35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance,3.5117,0.1442997219376343
7727,35957,Red Eye (2005),Horror|Thriller,3.1522,0.0200497585248031
7728,36056,Man of the West (1958),Western,3.6667,0.0002926972047416
7729,36086,Dilwale Dulhania Le Jayenge (1995),Comedy|Musical|Romance,4.2222,0.0011707888189666
7730,36276,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller,3.8151,0.0105370993706994
7731,36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Adventure|Children|Comedy|Fantasy,2.75,0.0013171374213374
7732,36363,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi,4.2258,0.0043904580711247
7733,36397,Valiant (2005),Adventure|Animation|Children|Comedy|Fantasy|War,2.36,0.0035123664568998
7734,36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller,2.9222,0.0308795551002442
7735,36477,"Baxter, The (2005)",Comedy|Drama|Romance,3.375,0.001609834626079
7736,36509,"Cave, The (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,2.4432,0.0062929899019455
7737,36513,Dirty Deeds (2005),Comedy,2.625,0.0010244402165957
7738,36517,"Constant Gardener, The (2005)",Drama|Thriller,3.8307,0.0556124689009138
7739,36519,Transporter 2 (2005),Action|Crime|Thriller,3.2669,0.0215132445485114
7740,36523,Margaret Cho: Assassin (2005),Comedy,4.0,0.0
7741,36525,Just Like Heaven (2005),Comedy|Fantasy|Romance,3.3964,0.0160983462607908
7742,36527,Proof (2005),Drama,3.4709,0.0124396312015202
7743,36529,Lord of War (2005),Action|Crime|Drama|Thriller|War,3.8236,0.082394263134775
7744,36531,Venom (2005),Horror|Thriller,1.5,0.0005853944094833
7745,36533,Cry_Wolf (a.k.a. Cry Wolf) (2005),Drama|Horror|Mystery|Thriller,3.1667,0.002487926240304
7746,36535,Everything Is Illuminated (2005),Comedy|Drama,3.7871,0.0225376847651071
7747,36537,Thumbsucker (2005),Comedy|Drama,3.4737,0.0081955217327662
7748,36539,"Thing About My Folks, The (2005)",Comedy,3.25,0.0004390458071124
7749,36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy,3.6824,0.0215132445485114
7750,36850,Police Story 2 (Ging chaat goo si juk jaap) (1988),Action|Comedy|Crime|Thriller,3.5,0.0011707888189666
7751,36931,New Police Story (Xin jing cha gu shi) (2004),Action|Crime|Drama,3.7083,0.001609834626079
7752,37211,Go West (1940),Comedy|Musical|Western,4.1667,0.0002926972047416
7753,37240,Why We Fight (2005),Documentary,3.8523,0.0127323284062618
7754,37380,Doom (2005),Action|Horror|Sci-Fi,2.5126,0.0172691350797574
7755,37382,Domino (2005),Crime|Drama|Thriller,2.9483,0.012585979803891
7756,37384,Waiting... (2005),Comedy,3.1901,0.0102444021659578
7757,37386,Aeon Flux (2005),Action|Sci-Fi,2.9309,0.0358554075808523
7758,37475,"Unfinished Life, An (2005)",Drama,3.4524,0.0060002926972038
7759,37477,"Man, The (2005)",Action|Comedy|Crime,2.54,0.0035123664568998
7760,37495,Survive Style 5+ (2004),Fantasy|Mystery|Romance|Thriller,4.125,0.0010244402165957
7761,37545,Woyzeck (1979),Drama,3.5938,0.0021952290355623
7762,37626,It's a Gift (1934),Comedy,2.1667,0.0007317430118541
7763,37720,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller,3.3177,0.0139031172252284
7764,37727,Flightplan (2005),Action|Drama|Thriller,3.0324,0.0247329138006695
7765,37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,3.5496,0.0677594028976924
7766,37731,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama,3.804,0.0181472266939824
7767,37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,3.6707,0.0542953314795764
7768,37736,Oliver Twist (2005),Drama,3.5,0.0052685496853497
7769,37739,"Greatest Game Ever Played, The (2005)",Drama,3.5625,0.0057075954924622
7770,37741,Capote (2005),Crime|Drama,3.7719,0.0499048734084516
7771,37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,3.5187,0.0194643641153198
7772,37844,Roll Bounce (2005),Comedy|Drama|Romance,3.125,0.0004390458071124
7773,37853,Into the Blue (2005),Action|Adventure|Crime|Thriller,3.0686,0.0073174301185412
7774,37855,"Prize Winner of Defiance Ohio, The (2005)",Drama,3.5278,0.002487926240304
7775,37857,MirrorMask (2005),Adventure|Children|Drama|Fantasy,3.6686,0.0124396312015202
7776,37955,Innocence (2004),Drama|Fantasy|Mystery,3.5,0.0014634860237082
7777,38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,3.8427,0.0677594028976924
7778,38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,3.8807,0.0667349626810966
7779,38095,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",Action|Crime|Drama,3.5909,0.0030733206497873
7780,38097,Dumplings (Gaau ji) (2004),Drama|Horror|Thriller,3.7917,0.001609834626079
7781,38159,"Short Film About Love, A (Krótki film o milosci) (1988)",Drama|Romance,3.8947,0.0026342748426748
7782,38188,Bubble (2006),Crime|Drama|Mystery,3.3,0.0020488804331915
7783,38198,Darwin's Nightmare (2004),Documentary,3.8,0.0005853944094833
7784,38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy,3.2333,0.0020488804331915
7785,38304,No Direction Home: Bob Dylan (2005),Documentary,4.0139,0.0103907507683286
7786,38384,Hail the Conquering Hero (1944),Comedy,3.9167,0.0007317430118541
7787,38388,Goal! The Dream Begins (Goal!) (2005),Drama,3.1667,0.0038050636616414
7788,38499,Angels in America (2003),Drama|Fantasy,3.6538,0.0055612468900913
7789,38538,Speak (2004),Drama,3.3182,0.0014634860237082
7790,38583,"Wraith, The (1986)",Action|Horror|Sci-Fi|Thriller,3.2,0.0005853944094833
7791,38600,Factotum (2005),Drama,3.16,0.0035123664568998
7792,38701,Don't Come Knocking (2005),Drama|Western,2.4286,0.0008780916142249
7793,38798,In Her Shoes (2005),Comedy|Drama,3.4095,0.0152202546465658
7794,38824,Mother of Mine (Äideistä parhain) (2005),Drama,3.6364,0.0014634860237082
7795,38886,"Squid and the Whale, The (2005)",Comedy|Drama,3.7253,0.0235621249817029
7796,38992,Two for the Money (2005),Drama,2.825,0.0057075954924622
7797,38994,Separate Lies (2005),Drama|Romance|Thriller,3.1667,0.001609834626079
7798,39052,Star Wreck: In the Pirkinning (2005),Action|Comedy|Sci-Fi,3.1957,0.0065856871066871
7799,39183,Brokeback Mountain (2005),Drama|Romance,3.6684,0.0832723547489999
7800,39231,Elizabethtown (2005),Comedy|Drama|Romance,3.1538,0.0131713742133743
7801,39234,North Country (2005),Drama,3.5093,0.0077564759256537
7802,39292,"Good Night, and Good Luck. (2005)",Crime|Drama,3.8905,0.0540026342748347
7803,39307,Dreamer: Inspired by a True Story (2005),Children|Drama,3.7647,0.0023415776379332
7804,39381,"Proposition, The (2005)",Crime|Drama|Western,3.7304,0.0147812088394534
7805,39398,C.S.A.: The Confederate States of America (2004),Comedy|Drama,3.0556,0.0011707888189666
7806,39400,"Fog, The (2005)",Action|Horror|Mystery|Thriller,2.2386,0.0062929899019455
7807,39408,Left Behind: World at War (2005),Drama,2.4,0.0005853944094833
7808,39414,Shopgirl (2005),Comedy|Drama|Romance,3.3291,0.0114151909849244
7809,39419,Where the Truth Lies (2005),Drama|Thriller,3.3,0.0035123664568998
7810,39421,After School Special (a.k.a. Barely Legal) (2003),Comedy,2.1667,0.0002926972047416
7811,39427,Stay (2005),Thriller,3.6029,0.0098053563588453
7812,39435,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western,2.9824,0.0122932825991493
7813,39441,New York Doll (2005),Documentary,3.6,0.0005853944094833
7814,39444,"Weather Man, The (2005)",Comedy|Drama,3.3214,0.0182935752963532
7815,39446,Saw II (2005),Horror|Thriller,3.1814,0.0345382701595149
7816,39449,Prime (2005),Comedy|Drama|Romance,3.3852,0.0087809161422495
7817,39703,Little Fish (2005),Crime|Drama|Romance|Thriller,3.4444,0.0011707888189666
7818,39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy,2.538,0.0114151909849244
7819,39768,Life is a Miracle (Zivot je cudo) (2004),Comedy|Drama|Musical|Romance|War,3.25,0.0010244402165957
7820,39869,Manderlay (2005),Drama,3.7674,0.0061466412995746
7821,39886,Nine Lives (2005),Drama,3.5227,0.0030733206497873
7822,40010,Duck Season (Temporada de patos) (2004),Comedy,3.8125,0.0010244402165957
7823,40148,Revolver (2005),Crime|Drama|Thriller,3.3364,0.0079028245280246
7824,40278,Jarhead (2005),Action|Drama|War,3.5238,0.0398068198448646
7825,40337,Holy Guests (Ha-Ushpizin) (2004),Drama,4.2,0.0005853944094833
7826,40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi,2.9263,0.0137567686228576
7827,40342,Romance & Cigarettes (2005),Comedy|Drama|Musical|Romance,3.125,0.0010244402165957
7828,40412,Dead Man's Shoes (2004),Crime|Thriller,3.6111,0.0051222010829789
7829,40414,Joyeux Noël (Merry Christmas) (2005),Drama|War,3.7885,0.0074637787209121
7830,40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama,3.0667,0.0020488804331915
7831,40574,Get Rich or Die Tryin' (2005),Action|Crime|Drama,3.3,0.0013171374213374
7832,40581,Just Friends (2005),Comedy|Romance,3.0909,0.0062929899019455
7833,40583,Syriana (2005),Drama|Thriller,3.5253,0.0433191863017644
7834,40586,Calamari Union (1985),Comedy,2.8,0.0013171374213374
7835,40614,Derailed (2005),Drama|Thriller,3.2541,0.0087809161422495
7836,40617,Creep (2004),Horror|Thriller,2.35,0.0013171374213374
7837,40629,Pride & Prejudice (2005),Drama|Romance,3.8581,0.0519537538416432
7838,40697,Babylon 5,Sci-Fi,4.5,0.0004390458071124
7839,40723,Wolf Creek (2005),Crime|Horror|Thriller,3.05,0.0071710815161704
7840,40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,3.5595,0.0269281428362319
7841,40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,3.7403,0.1472266939850509
7842,40817,Dinner with Friends (2001),Comedy|Drama,3.3,0.0005853944094833
7843,40819,Walk the Line (2005),Drama|Musical|Romance,3.8474,0.0952729401434076
7844,40826,Rent (2005),Drama|Musical|Romance,3.5181,0.0120005853944077
7845,40851,Zathura (2005),Action|Adventure|Children|Fantasy,3.0667,0.0086345675398787
7846,40870,C.R.A.Z.Y. (2005),Drama,3.7319,0.0099517049612161
7847,40887,Lonesome Jim (2005),Drama|Romance,3.2692,0.0017561832284499
7848,40946,Sarah Silverman: Jesus Is Magic (2005),Comedy|Musical,3.025,0.0057075954924622
7849,40952,Bee Season (2005),Drama,2.8125,0.0021952290355623
7850,40955,Breakfast on Pluto (2005),Comedy|Drama,3.5714,0.0060002926972038
7851,40959,"Ice Harvest, The (2005)",Action|Comedy|Crime|Thriller,3.0865,0.0074637787209121
7852,40962,"Yours, Mine and Ours (2005)",Comedy|Romance,2.7903,0.0043904580711247
7853,40966,"Libertine, The (2004)",Drama,3.0732,0.005853944094833
7854,40973,"Wild Geese, The (1978)",Action|Adventure|Drama|War,3.65,0.0013171374213374
7855,40988,Hondo (1953),Western,3.1364,0.0014634860237082
7856,41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",Crime|Horror|Mystery|Thriller,3.5769,0.0017561832284499
7857,41025,"Good Woman, A (2004)",Comedy|Drama|Romance,3.9,0.0013171374213374
7858,41136,"Driver, The (1978)",Action|Crime|Film-Noir,3.6111,0.0011707888189666
7859,41226,Sounder (1972),Drama,4.0938,0.0021952290355623
7860,41285,Match Point (2005),Crime|Drama|Romance,3.7036,0.0480023415776309
7861,41411,"Deep, The (1977)",Adventure|Horror|Mystery|Thriller,2.7857,0.0008780916142249
7862,41425,"Dying Gaul, The (2005)",Drama|Romance,2.875,0.0004390458071124
7863,41527,Paradise Now (2005),Crime|Drama|Thriller|War,3.7778,0.0038050636616414
7864,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,3.4591,0.1126884238255359
7865,41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,3.4133,0.0825406117371458
7866,41571,Memoirs of a Geisha (2005),Drama|Romance,3.6831,0.0310259037026151
7867,41573,"Family Stone, The (2005)",Comedy|Drama|Romance,3.16,0.0144885116347117
7868,41575,"Promise, The (Wu ji) (2005)",Action|Drama|Fantasy,2.1111,0.0011707888189666
7869,41585,Kiss of Death (1947),Crime|Drama|Film-Noir,3.8333,0.001609834626079
7870,41617,Havoc (2005),Crime|Drama|Romance,2.6071,0.0019025318308207
7871,41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action|Drama,3.7143,0.0019025318308207
7872,41712,"Room for Romeo Brass, A (1999)",Comedy|Drama,3.25,0.0004390458071124
7873,41716,"Matador, The (2005)",Comedy|Drama|Thriller,3.4912,0.0165373920679033
7874,41721,Look Both Ways (2005),Drama|Romance,3.625,0.0004390458071124
7875,41724,Wal-Mart: The High Cost of Low Price (2005),Documentary,3.2143,0.0019025318308207
7876,41769,Mozart and the Whale (2005),Comedy|Drama|Romance,3.3043,0.0032196692521581
7877,41831,They Died with Their Boots On (1941),Drama|Romance|War|Western,2.9286,0.0008780916142249
7878,41863,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama,3.7436,0.0112688423825535
7879,41941,"Aura, The (Aura, El) (2005)",Crime|Drama|Thriller,3.8333,0.0007317430118541
7880,41997,Munich (2005),Action|Crime|Drama|Thriller,3.7636,0.0725889067759296
7881,42002,"Producers, The (2005)",Comedy|Musical,3.2388,0.0096590077564745
7882,42004,Transamerica (2005),Adventure|Comedy|Drama,3.7051,0.0169764378750158
7883,42007,Rumor Has It... (2005),Comedy|Drama|Romance,2.877,0.0087809161422495
7884,42009,Cheaper by the Dozen 2 (2005),Adventure|Comedy,2.6548,0.0060002926972038
7885,42011,Fun with Dick and Jane (2005),Comedy|Crime,2.9727,0.0185862725010948
7886,42013,"Ringer, The (2005)",Comedy,2.8621,0.0040977608663831
7887,42015,Casanova (2005),Action|Adventure|Comedy|Drama|Romance,3.2708,0.0103907507683286
7888,42018,Mrs. Henderson Presents (2005),Comedy|Drama,3.2763,0.0054148982877205
7889,42021,"White Countess, The (2005)",Drama,3.1875,0.0021952290355623
7890,42053,Dirty Love (2005),Comedy|Romance,2.5,0.0001463486023708
7891,42094,"Spirit of the Beehive, The (Espíritu de la colmena, El) (1973)",Drama|Horror|Mystery,4.1471,0.0023415776379332
7892,42163,Richard Pryor: Live in Concert (1979),Comedy|Documentary,4.3571,0.0019025318308207
7893,42191,Luxo Jr. (1986),Animation|Children,3.8,0.0005853944094833
7894,42197,Keeping Mum (2005),Comedy|Crime,3.7719,0.0081955217327662
7895,42213,"Goodnight, Mister Tom (1999)",Drama,3.0833,0.0007317430118541
7896,42217,Late Spring (Banshun) (1949),Drama,3.8421,0.0026342748426748
7897,42351,Threads (1984),Drama|Sci-Fi|War,3.25,0.0013171374213374
7898,42418,"New World, The (2005)",Adventure|Drama|Romance,3.5833,0.0121469339967785
7899,42422,Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi,4.0385,0.0017561832284499
7900,42556,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western,3.6,0.0005853944094833
7901,42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller,3.6719,0.0139031172252284
7902,42634,Boys Don't Cry (Chlopaki nie placza) (2000),Comedy,3.8333,0.0002926972047416
7903,42681,49th Parallel (1941),Adventure|Drama|Thriller|War,3.4167,0.0007317430118541
7904,42718,District 13 (Banlieue 13) (2004),Action|Crime|Sci-Fi,3.5805,0.0171227864773866
7905,42721,BloodRayne (2005),Action|Fantasy,1.9468,0.0067320357090579
7906,42723,Hostel (2005),Horror,2.787,0.0235621249817029
7907,42725,Grandma's Boy (2006),Comedy,3.5282,0.0102444021659578
7908,42728,Tristan & Isolde (2006),Drama|Romance,3.5114,0.0062929899019455
7909,42730,Glory Road (2006),Drama,3.5377,0.0076101273232829
7910,42732,Last Holiday (2006),Comedy,3.4857,0.004975852480608
7911,42734,Hoodwinked! (2005),Animation|Children|Comedy,3.2784,0.0127323284062618
7912,42738,Underworld: Evolution (2006),Action|Fantasy|Horror,3.3535,0.0288306746670527
7913,42740,Looking for Comedy in the Muslim World (2005),Comedy,2.3889,0.0011707888189666
7914,42900,Cul-de-sac (1966),Comedy|Crime|Drama|Thriller,3.45,0.0013171374213374
7915,42946,Project A ('A' gai waak) (1983),Action|Comedy,4.125,0.0004390458071124
7916,42958,Little Manhattan (2005),Children|Comedy|Romance,3.5,0.0014634860237082
7917,43022,Hellraiser: Hellseeker (2002),Horror,2.6667,0.0002926972047416
7918,43333,Water (2005),Drama|Romance,4.0581,0.0061466412995746
7919,43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War,3.9211,0.0081955217327662
7920,43391,Matti: Hell Is for Heroes (Matti) (2006),Comedy|Drama,3.25,0.0007317430118541
7921,43396,"World's Fastest Indian, The (2005)",Drama,3.8534,0.019318015512949
7922,43415,As Tears Go By (Wong gok ka moon) (1988),Crime|Drama,3.375,0.0004390458071124
7923,43419,Bandidas (2006),Action|Comedy|Crime|Western,2.88,0.0035123664568998
7924,43460,Tristram Shandy: A Cock and Bull Story (2005),Comedy|Drama,3.5096,0.0074637787209121
7925,43497,Love in the Afternoon (Chloe in the Afternoon)  (L'amour l'après-midi) (1972),Drama|Romance,3.2857,0.0008780916142249
7926,43556,Annapolis (2006),Drama,3.0625,0.0021952290355623
7927,43558,Big Momma's House 2 (2006),Action|Comedy|Crime,2.3333,0.0046831552758664
7928,43560,Nanny McPhee (2005),Children|Comedy|Fantasy,3.1262,0.0155129518513075
7929,43635,Bye Bye Birdie (1963),Comedy|Musical,3.2143,0.0008780916142249
7930,43652,"Comedians of Comedy, The (2005)",Comedy|Documentary,3.6346,0.0036587150592706
7931,43677,"Tuskegee Airmen, The (1995)",Drama|War,3.3125,0.0010244402165957
7932,43679,Final Destination 3 (2006),Horror|Mystery|Thriller,2.7318,0.01595199765842
7933,43684,Something New (2006),Comedy|Drama|Romance,3.4167,0.002487926240304
7934,43708,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Comedy|Documentary,3.2667,0.0064393385043163
7935,43744,Imagine Me & You (2005),Comedy|Drama|Romance,3.5667,0.0042441094687539
7936,43832,"Call of Cthulhu, The (2005)",Horror|Thriller,3.8438,0.0021952290355623
7937,43836,"Pink Panther, The (2006)",Adventure|Comedy|Crime,2.6562,0.0115615395872952
7938,43853,"Business, The (2005)",Action|Comedy|Crime|Drama|Thriller,3.1667,0.0002926972047416
7939,43869,Curious George (2006),Adventure|Animation|Children|Comedy,2.7647,0.0023415776379332
7940,43871,Firewall (2006),Crime|Drama|Thriller,3.0,0.0102444021659578
7941,43897,"White Diamond, The (2004)",Documentary,3.4,0.0013171374213374
7942,43899,Tony Takitani (2004),Drama,3.7143,0.0008780916142249
7943,43904,When a Stranger Calls (2006),Horror|Thriller,2.2414,0.0040977608663831
7944,43906,Tamara (2005),Fantasy|Horror|Thriller,3.5,0.0002926972047416
7945,43908,London (2005),Drama,3.6818,0.0014634860237082
7946,43910,Neil Young: Heart of Gold (2006),Documentary|Musical,3.1667,0.001609834626079
7947,43912,Freedomland (2006),Crime|Drama,2.1364,0.0014634860237082
7948,43914,Winter Passing (2005),Drama,3.7045,0.0030733206497873
7949,43917,Eight Below (2006),Action|Adventure|Drama|Romance,3.4634,0.005853944094833
7950,43919,Date Movie (2006),Comedy|Romance,1.8684,0.0109761451778119
7951,43921,Running Scared (2006),Action|Crime|Thriller,3.5977,0.012585979803891
7952,43923,Tyler Perry's Madea's Family Reunion (2006),Comedy|Drama,2.75,0.0007317430118541
7953,43926,Doogal (2006),Animation|Children,1.5,0.0002926972047416
7954,43928,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller,2.542,0.0190253183082073
7955,43930,Just My Luck (2006),Comedy|Romance,2.5577,0.0036587150592706
7956,43932,Pulse (2006),Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2.5294,0.0048295038782372
7957,43934,Deep Sea 3D (2006),Documentary|IMAX,3.125,0.0004390458071124
7958,43936,16 Blocks (2006),Crime|Thriller,3.3404,0.0241475193911862
7959,43983,Election (Hak se wui) (2005),Crime|Drama|Thriller,3.4375,0.0010244402165957
7960,43987,Half Light (2006),Romance|Thriller,2.0714,0.0008780916142249
7961,44004,Failure to Launch (2006),Comedy|Romance,2.8786,0.0149275574418242
7962,44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy,3.3069,0.037757939411673
7963,44041,All Quiet on the Western Front (1979),Action|Drama|War,3.3333,0.0002926972047416
7964,44058,"Big White, The (2005)",Comedy|Crime|Drama,3.375,0.0010244402165957
7965,44073,Stromboli (1950),Drama,4.1,0.0005853944094833
7966,44100,Cyrano de Bergerac (1950),Drama|Romance,4.0833,0.0007317430118541
7967,44115,Shinobi: Heart Under Blade (2005),Action|Drama|Fantasy|Romance,3.1429,0.0008780916142249
7968,44168,"Naked Spur, The (1953)",Western,3.7917,0.001609834626079
7969,44187,"Prince & Me II: The Royal Wedding, The (2006)",Comedy|Romance,2.1667,0.0002926972047416
7970,44189,Ask the Dust (2006),Drama|Romance,2.8571,0.0008780916142249
7971,44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX,3.9039,0.207668666764202
7972,44193,She's the Man (2006),Comedy|Romance,3.137,0.0105370993706994
7973,44195,Thank You for Smoking (2006),Comedy|Drama,3.8214,0.1063954339235904
7974,44197,Find Me Guilty (2006),Comedy|Crime|Drama,3.303,0.0046831552758664
7975,44199,Inside Man (2006),Crime|Drama|Thriller,3.8968,0.0863456753987873
7976,44204,Tsotsi (2005),Crime|Drama,3.8356,0.0105370993706994
7977,44225,Aquamarine (2006),Children|Comedy|Fantasy,2.625,0.0027806234450456
7978,44238,Leprechaun 2 (1994),Comedy|Fantasy|Horror,1.4,0.0005853944094833
7979,44301,Lights in the Dusk (Laitakaupungin valot) (2006),Crime|Drama,3.5417,0.001609834626079
7980,44317,Kummeli Stories (1995),Comedy,3.1786,0.0019025318308207
7981,44397,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller,2.9681,0.0136104200204868
7982,44399,"Shaggy Dog, The (2006)",Adventure|Children|Comedy|Fantasy,2.475,0.0027806234450456
7983,44494,Son of the Pink Panther (1993),Comedy,2.4545,0.0014634860237082
7984,44555,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,4.2125,0.0797599882921001
7985,44587,Nanook of the North (1922),Documentary|Drama,3.6316,0.0026342748426748
7986,44613,Take the Lead (2006),Drama,3.3889,0.002487926240304
7987,44633,"Devil and Daniel Johnston, The (2005)",Documentary,3.8205,0.0055612468900913
7988,44653,Money (L'argent) (1983),Crime|Drama,3.8,0.0005853944094833
7989,44657,Mouchette (1967),Drama,3.8,0.0013171374213374
7990,44665,Lucky Number Slevin (2006),Crime|Drama|Mystery,3.9013,0.0866383726035289
7991,44694,Volver (2006),Comedy|Drama,3.9614,0.0301478120883901
7992,44709,Akeelah and the Bee (2006),Drama,3.6222,0.0130250256110035
7993,44729,Larry the Cable Guy: Health Inspector (2006),Comedy,1.4375,0.0021952290355623
7994,44731,Stay Alive (2006),Horror|Sci-Fi|Thriller,2.3571,0.0029269720474165
7995,44759,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller,2.3,0.0064393385043163
